_time,Q_VFD1_Temperature,Q_VFD2_Temperature,Q_VFD3_Temperature,Q_VFD4_Temperature,I_Stopper1_Status,I_Stopper2_Status,I_Stopper3_Status,I_Stopper4_Status,I_Stopper5_Status,Q_Cell_CycleCount,I_MHS_GreenRocketTray,CycleState,I_R01_Gripper_Load,I_R01_Gripper_Pot,M_R01_BJointAngle_Degree,M_R01_LJointAngle_Degree,M_R01_RJointAngle_Degree,M_R01_SJointAngle_Degree,M_R01_TJointAngle_Degree,M_R01_UJointAngle_Degree,I_R02_Gripper_Load,I_R02_Gripper_Pot,M_R02_BJointAngle_Degree,M_R02_LJointAngle_Degree,M_R02_RJointAngle_Degree,M_R02_SJointAngle_Degree,M_R02_TJointAngle_Degree,M_R02_UJointAngle_Degree,I_R03_Gripper_Load,I_R03_Gripper_Pot,M_R03_BJointAngle_Degree,M_R03_LJointAngle_Degree,M_R03_RJointAngle_Degree,M_R03_SJointAngle_Degree,M_R03_TJointAngle_Degree,M_R03_UJointAngle_Degree,I_R04_Gripper_Load,I_R04_Gripper_Pot,M_R04_BJointAngle_Degree,M_R04_LJointAngle_Degree,M_R04_RJointAngle_Degree,M_R04_SJointAngle_Degree,M_R04_TJointAngle_Degree,M_R04_UJointAngle_Degree,Description,Cycle_Count_New,actual_state
2023-12-12T02:30:30.346Z,89.63018036,83.63027191,89.63027191,89.67822266,False,False,False,False,False,88,False,1,397,11216,-90.00113678,0.000748697,0.001235219,0.001871744,0.001852829,89.99854279,1306,11657,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1363,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,613,13160,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.443Z,89.63018036,83.63027191,89.63027191,89.67822266,False,False,False,False,False,88,False,1,410,11214,-89.94554901,0.306965977,-0.072877921,-1.354393959,0.768923998,90.24094391,1311,11662,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1365,2406,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,637,13389,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.543Z,89.63018036,83.63027191,89.63027191,89.67822266,False,False,False,False,False,88,False,1,422,11238,-89.67935944,1.776659131,-0.428003401,-7.85833025,4.448024273,91.40349579,1322,11684,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1357,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,602,13120,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.640Z,89.63018036,83.63027191,89.63027191,89.67822266,False,False,False,False,False,88,False,1,401,11159,-89.34708405,3.608347654,-0.870829463,-15.96522808,9.033776283,92.85232544,1303,11607,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1350,2387,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,579,13158,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.901Z,89.63018036,83.63027191,89.63027191,89.66723633,False,False,False,False,False,88,False,1,401,11159,-89.05371857,5.228154659,-1.262393832,-23.13400841,13.0890007,94.13330841,1305,11609,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1360,2389,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,557,13196,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.902Z,89.63018036,83.63027191,89.63027191,89.66723633,False,False,False,False,False,88,False,1,428,11188,-88.76035309,6.844592571,-1.653340697,-30.28856277,17.13619614,95.41216278,1302,11628,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1374,2403,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,440,13065,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:30.942Z,89.63018036,83.94335938,-2.37e+21,89.66723633,False,False,False,False,False,88,False,1,423,11181,-88.41881561,8.730561256,-2.109136581,-38.6350441,21.85782242,96.90401459,1301,11621,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1365,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,632,13235,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.147Z,89.63018036,83.63026428,89.13027191,89.66723633,False,False,False,False,False,88,False,1,405,11154,-88.09395599,10.5203228,-2.541463137,-46.55738831,26.33919716,98.3196106,1339,11602,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1382,2410,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,639,13187,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.153Z,89.63018036,83.63026428,89.13027191,89.65625,False,False,False,False,False,88,False,1,420,11209,-87.76600647,12.33029938,-2.979348421,-54.56732941,30.86998177,99.75139618,1302,11656,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1368,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,545,13174,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.255Z,89.63018036,83.63026428,89.13027191,89.65625,False,False,False,False,False,88,False,1,428,11313,-87.48622894,13.87411308,-3.352384567,-61.39994431,34.73498154,100.9723129,1312,11611,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1362,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,622,13179,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.343Z,89.63018036,83.63026428,89.13027191,89.65625,False,False,False,False,False,88,False,1,333,11059,-87.22127533,15.33332443,-3.705039501,-67.85895538,38.38875961,102.1267776,1324,11618,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1380,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,638,13189,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.450Z,89.63018036,83.63026428,89.13027191,89.65625,False,False,False,False,False,88,False,1,383,11154,-86.96681976,16.73937798,-4.045342445,-74.08175659,41.90913391,103.2390671,1295,11602,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1371,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,598,13175,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.551Z,89.63018036,83.63026428,89.13027191,89.64526367,False,False,False,False,False,88,False,1,430,11211,-86.72842407,18.05371666,-4.362793922,-79.89839172,45.19914246,104.2785034,1296,11654,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1373,2403,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,597,13135,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.641Z,89.63018036,83.63026428,89.13027191,89.64526367,False,False,False,False,False,88,False,1,383,11280,-86.5431366,19.07381821,-4.609220028,-84.41453552,47.75419235,105.0857773,1314,11607,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1354,2391,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,616,13228,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.745Z,89.63018036,83.93237305,-1.01e+18,89.64526367,False,False,False,False,False,88,False,1,407,11145,-86.39738464,19.88128853,-4.804384708,-87.98694611,49.77439499,105.7239227,1292,11589,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1384,2414,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,627,13230,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.842Z,89.63018036,83.93237305,-1.01e+18,89.63427734,False,False,False,False,False,88,False,1,174,11153,-86.23124695,20.79619598,-5.025488853,-92.03702545,52.06572723,106.4477005,1331,11656,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1379,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,533,13112,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:31.946Z,89.63018036,83.63026428,89.13027191,89.63427734,False,False,False,False,False,88,False,1,429,11178,-86.12069702,21.40488625,-5.17309761,-94.73008728,53.58936691,106.9290771,1292,11612,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1389,2414,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,532,13129,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.192Z,89.63018036,83.63026428,89.13027191,89.63427734,False,False,False,False,False,88,False,1,377,11186,-86.03546143,21.87506866,-5.286737442,-96.81259155,54.76715088,107.3014069,1290,11640,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1382,2400,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,626,13239,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.194Z,89.63018036,83.63026428,89.13027191,89.63427734,False,False,False,False,False,88,False,1,384,11015,-85.97802734,22.19214249,-5.363321304,-98.21490479,55.56016159,107.5518951,1292,11705,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1369,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,592,13139,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.263Z,89.63018036,83.63026428,89.13027191,89.63427734,False,False,False,False,False,88,False,1,420,11217,-85.93911743,22.40701866,-5.415200233,-99.16612244,56.09871674,107.7218628,1304,11662,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1379,2396,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,640,13269,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.389Z,89.63018036,83.63026428,89.13027191,89.62329102,False,False,False,False,False,88,False,1,402,11215,-85.91812134,22.52269173,-5.442992687,-99.67823029,56.38837433,107.8134537,1307,11663,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1375,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,580,13169,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.478Z,89.63018036,83.63026428,89.13027191,89.62329102,False,False,False,False,False,88,False,1,425,11226,-85.90576935,22.59045029,-5.459668159,-99.97883606,56.55821609,107.8671341,1330,11665,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2403,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,616,13188,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.543Z,89.63018036,83.63026428,89.13027191,89.62329102,False,False,False,False,False,88,False,1,385,11157,-85.89958954,22.62526321,-5.467697144,-100.1319427,56.6428299,107.8948212,1300,11597,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1364,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,612,13166,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.652Z,89.63018036,83.63026428,89.13027191,89.61230469,False,False,False,False,False,88,False,1,406,11246,-85.89711761,22.63799286,-5.470785141,-100.1884689,56.67679977,107.9046173,1330,11681,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1386,2414,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,557,13162,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.741Z,89.63018036,83.63026428,89.13027191,89.61230469,False,False,False,False,False,88,False,1,426,11189,-85.89649963,22.64061165,-5.471402645,-100.2008209,56.68359375,107.9071732,1310,11679,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2391,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,548,13197,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.844Z,89.63018036,83.63026428,89.13027191,89.61230469,False,False,False,False,False,88,False,1,427,11184,-85.89649963,22.64136124,-5.472020626,-100.2026978,56.68482971,107.9071732,1304,11628,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1368,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,661,13200,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:32.945Z,89.63018036,83.63026428,89.13027191,89.61230469,False,False,False,False,False,88,False,1,398,11152,-85.89649963,22.64136124,-5.472020626,-100.2026978,56.68482971,107.9071732,1303,11596,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1352,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,699,13218,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.221Z,89.63018036,83.63026428,89.13027191,89.60131836,False,False,False,False,False,88,False,1,444,11267,-85.89588165,22.64248466,-5.472020626,-100.2011948,56.68359375,107.9080276,1319,11697,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,583,13179,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.222Z,89.63018036,83.63026428,89.13027191,89.60131836,False,False,False,False,False,88,False,1,416,11166,-85.83906555,22.72296906,-5.473255634,-100.096756,56.58415604,107.9412537,1299,11606,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1395,2418,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,607,13212,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.237Z,89.63018036,83.63026428,89.13027191,89.60131836,False,False,False,False,False,88,False,1,422,11171,-85.54755402,23.14710617,-5.480667114,-99.55469513,56.06783676,108.1244354,1305,11603,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1370,2406,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,582,13199,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.347Z,89.63018036,83.63026428,89.13027191,89.59033203,False,False,False,False,False,88,False,1,402,11165,-84.71933746,24.46369171,-5.501048088,-97.95585632,54.54295731,108.761734,1301,11615,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1380,2413,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,610,13174,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.449Z,89.63018036,83.63026428,89.13027191,89.59033203,False,False,False,False,False,88,False,1,408,11138,-83.63358307,26.52747536,-5.523282051,-95.66820526,52.35106277,109.9545364,1287,11589,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1371,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,651,13239,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.559Z,89.63018036,83.63026428,89.13027191,89.59033203,False,False,False,False,False,88,False,1,430,11215,-82.56388092,29.20556641,-5.538104534,-93.02605438,49.80156708,111.8118973,1331,11654,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1385,2417,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,585,13208,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.647Z,89.63018036,83.63026428,89.13027191,89.59033203,False,False,False,False,False,88,False,1,351,11195,-81.80669403,32.00943756,-5.539957523,-90.58005524,47.41759491,114.0897217,1316,11635,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1363,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,578,13136,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.755Z,89.63018036,83.63026428,89.13027191,89.5793457,False,False,False,False,False,88,False,1,439,11250,-81.33607483,35.37034225,-5.526370049,-87.99855042,44.86748505,117.2259369,1333,11689,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2404,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,593,13129,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.848Z,89.63018036,83.63026428,89.41455078,-3300000000000.0,False,False,False,False,False,88,False,1,414,11203,-81.29531097,38.55268097,-5.502283096,-85.84866333,42.70770645,120.5721664,1325,11647,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1379,2397,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,610,13199,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:33.944Z,89.63018036,83.63026428,89.13027191,89.5793457,False,False,False,False,False,88,False,1,414,11211,-81.58805847,41.50516891,-5.471402645,-84.07312775,40.89193344,123.988266,1300,11647,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1378,2411,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,570,13174,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.167Z,89.63018036,83.63026428,89.13027191,89.5793457,False,False,False,False,False,88,False,1,397,11134,-82.41194916,45.30256271,-5.423846722,-82.06175232,38.78773499,128.8041992,1298,11575,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1378,2415,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,647,13155,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.168Z,89.63018036,83.63026428,89.13027191,89.56835938,False,False,False,False,False,88,False,1,407,11210,-82.82574463,46.65995026,-5.405318737,-81.41075897,38.09230804,130.6381378,1309,11662,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1373,2402,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,573,13163,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.241Z,89.63018036,83.63026428,89.13027191,89.56835938,False,False,False,False,False,88,False,1,432,11233,-82.83439636,46.68690491,-5.405318737,-81.39803314,38.07933807,130.6751862,1325,11681,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1357,2394,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,615,13155,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.334Z,89.63018036,83.63026428,89.13027191,89.56835938,False,False,False,False,False,88,False,1,403,11191,-82.81771851,46.68915176,-5.402848244,-81.39691162,38.07933807,130.6602783,1319,11639,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1359,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,577,13127,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.448Z,89.63018036,83.63026428,89.13027191,89.56835938,False,False,False,False,False,88,False,1,393,11158,-82.08276367,46.79846191,-5.293531418,-81.34262848,38.07933807,130.0221405,1306,11593,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1367,2392,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,586,13151,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.543Z,89.63018036,83.63026428,89.13027191,89.55737305,False,False,False,False,False,88,False,1,436,11205,-81.1230011,46.95905685,-5.150245667,-81.27037811,38.07439804,129.2071991,1305,11597,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1359,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,587,13149,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.639Z,89.63018036,83.63026428,89.13027191,89.55737305,False,False,False,False,False,88,False,1,428,11203,-80.25154877,47.12339401,-5.018077374,-81.20336914,38.06451416,128.4851227,1304,11638,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1369,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,482,13064,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.739Z,89.63018036,83.63026428,89.13027191,89.55737305,False,False,False,False,False,88,False,1,406,11227,-79.35787201,47.30944443,-4.88035059,-81.13411713,38.04784012,127.7621994,1309,11673,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1350,2388,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,577,13175,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.840Z,89.63018036,83.63026428,89.13027191,89.55737305,False,False,False,False,False,88,False,1,402,11159,-78.47839355,47.51084518,-4.74324131,-81.06448364,38.02560806,127.0682449,1282,11602,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1365,2399,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,596,13137,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:34.954Z,89.63018036,83.63026428,89.13027191,89.54638672,False,False,False,False,False,88,False,1,441,11241,-77.68044281,47.7092514,-4.617249012,-81.00047302,38.00090027,126.4543839,1323,11683,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1372,2401,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,664,13610,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.246Z,89.63018036,83.63026428,89.13027191,89.54638672,False,False,False,False,False,88,False,1,406,11207,-76.92016602,47.91214752,-4.494962215,-80.93870544,37.97249222,125.8835373,1312,11647,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1366,2395,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,604,13134,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.249Z,89.63018036,83.63026428,89.13027191,89.54638672,False,False,False,False,False,88,False,1,389,11243,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1291,11611,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1369,2393,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,558,13151,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.261Z,89.63018036,83.63026428,89.13027191,89.53540039,False,False,False,False,False,88,False,1,413,11213,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1299,11658,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1375,2409,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,588,13142,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.342Z,89.63018036,83.63026428,89.13027191,89.53540039,False,False,False,False,False,88,False,1,428,6039,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1333,11624,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1358,2387,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,643,13207,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.443Z,89.63018036,83.63026428,89.13027191,89.53540039,False,False,False,False,False,88,False,1,397,5182,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1311,11588,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1364,2398,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,643,13209,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.535Z,89.63018036,83.63026428,89.13027191,89.53540039,False,False,False,False,False,88,False,1,438,5220,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1304,11613,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1376,2408,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,625,13217,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.646Z,89.63018036,83.63026428,89.13027191,89.52441406,False,False,False,False,False,88,False,1,416,5201,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8132477,1308,11594,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1368,2406,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,470,13078,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
2023-12-12T02:30:35.742Z,89.63018036,83.63026428,89.13027191,89.52441406,False,False,False,False,False,88,False,1,427,5195,-76.82566833,47.93835068,-4.479521751,-80.93084717,37.96878433,125.8136749,1302,11598,-0.001373291,0.000823977,0.001171875,0.000976563,-0.002151169,0.002197265,1347,2383,0.001373291,0.000823977,0.0,0.0,-0.002151169,0.0,771,13424,-0.005493164,0.781130552,0.0,-90.0,0.0,0.786620915,"NoNose,NoBody2,NoBody1",105,normal
